date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:05	149364/149364	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202025%2017:08:00%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiosupportomesso.png?w=1024	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiosupportomesso2dff.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:05	4268/4268	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2009:41:48%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiosupportenable.png?w=437	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiosupportenabled692.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:07	76108/76108	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2009:47:04%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione.png?w=557	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione0ba3.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:07	4382/4382	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2009:56:44%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione2.png?w=436	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione28727.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:09	172482/172482	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2009:58:58%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione3.png?w=672	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioadesione316b4.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:10	44894/44894	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2010:04:40%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioslice.png?w=915	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioslice5a42.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:11	97410/97410	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2010:10:05%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioslice2.png?w=1024	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudioslice22dff.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:12	12472/12472	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2010:32:18%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiostampa.png?w=699	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiostampa50b9.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:13	87860/87860	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2010:36:33%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiocamera.png?w=1024	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/bambustudiocamera2dff.png	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:13	65765/65765	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2012:56:13%20GMT	https://robnewtec.wordpress.com/bambustudio/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/bambustudio/GET	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:56:14%20GMT	https://robnewtec.wordpress.com/bambustudio/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/bambustudio/index5a58.html	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:14	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:56:14%20GMT	https://robnewtec.wordpress.com/bambustudio/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/bambustudio/index9a7b.html	(from https://robnewtec.wordpress.com/bambustudio/)
13:56:14	7625/7625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2010:07:30%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/freecad.jpeg	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/freecad.jpg	(from https://robnewtec.wordpress.com/freecad/)
13:56:16	50620/50620	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2006:39:33%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadambienti.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadambienti.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:17	27479/27479	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:36:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadcomesinaviga-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadcomesinaviga-1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:18	96902/96902	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2011:01:06%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartgenerale.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartgenerale.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:18	5779/5779	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:12:55%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadparticoneprimitive.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadparticoneprimitive.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:20	177101/177101	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2011:10:39%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartprimitivaaggiunta.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartprimitivaaggiunta.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:21	163714/163714	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2014:04:03%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartprimitiveaggiunte.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartprimitiveaggiunte.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:21	2805/2805	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:15:11%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadparticonebooleaneprimitive.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadparticonebooleaneprimitive.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:23	146674/146674	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2014:07:52%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsferamenocubo.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsferamenocubo.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:23	960/960	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2014:14:47%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsottrazionebooleana-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsottrazionebooleana-1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:24	5112/5112	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2014:25:56%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartcut.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartcut.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:25	938/938	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:04:20%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma2-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma2-1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:27	138477/138477	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2014:30:14%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:27	3321/3321	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:07:13%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma2parti-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartsomma2parti-1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:29	29262/29262	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:26:24%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartvista.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartvista.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:30	28396/28396	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2016:33:30%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartgvista.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartgvista.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:30	2635/2635	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2008:09:11%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/calibro.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/calibro.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:31	3301/3301	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2008:12:24%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/misuregenerico.png?w=300	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/misuregenericoc6eb.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:32	5839/5839	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:17:51%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/misuremenu-1.png?w=300	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/misuremenu-1c6eb.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:33	5694/5694	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:22:26%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/misureaschermo.png?w=300	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/misureaschermoc6eb.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:34	1277/1277	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:41:33%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/scalaicona.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/scalaicona.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:36	11919/11919	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:39:23%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/scala-1-e1762771162599.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/scala-1-e1762771162599f405.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:37	25061/25061	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:09:25%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartcubospigolivivi.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartcubospigolivivi.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:37	906/906	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:12:46%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfillet.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfillet.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:39	92945/92945	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:15:13%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfilletcuboprima.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfilletcuboprima.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:40	33940/33940	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:18:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfilletcubodopo.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartfilletcubodopo.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:40	835/835	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:21:07%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamfer.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamfer.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:42	94041/94041	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:26:44%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamferprima-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamferprima-1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:43	19526/19526	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Sep%202021%2017:27:55%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamferdopo.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadpartchamferdopo.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:43	1448/1448	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2006:47:56%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchiconasketch.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchiconasketch.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:45	12038/12038	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2006:48:59%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchiconasketchpiano.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchiconasketchpiano.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:45	9326/9326	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2006:21:56%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketch1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketch1.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:46	661/661	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:49:28%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherlinea.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherlinea.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:47	849/849	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:50:36%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherarco.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherarco.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:48	1194/1194	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:51:41%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchercerchio.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchercerchio.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:49	1116/1116	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:52:48%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherspine.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherspine.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:50	1034/1034	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:53:54%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherpoli.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherpoli.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:51	710/710	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2010:54:51%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherrett.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherrett.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:52	1326/1326	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:19:10%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherpoligono.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketcherpoligono.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:53	3921/3921	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:23:52%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervvertorizz.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervvertorizz.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:54	626/626	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:21:02%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervparall.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervparall.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:55	628/628	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:25:17%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervperp.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervperp.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:57	19933/19933	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:27:47%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervdistanze.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2025/11/sketchervdistanze.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:57	1582/1582	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2007:44:35%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchestrudi.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchestrudi.png	(from https://robnewtec.wordpress.com/freecad/)
13:56:59	18525/18525	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Sep%202021%2007:54:04%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchestrudi2.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/freecadsketchestrudi2.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:00	210540/210540	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Oct%202021%2010:43:43%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft1.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:01	223278/223278	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Oct%202021%2010:49:40%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft2.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft2.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:02	237567/237567	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Oct%202021%2010:53:32%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft3.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft3.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:03	198143/198143	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Oct%202021%2010:59:26%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft4.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft4.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:04	203733/203733	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Oct%202021%2011:01:19%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft5.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecaddraft5.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:05	204704/204704	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2009:53:14%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet1.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:05	4668/4668	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:09:21%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet3.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet3.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:06	4233/4233	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:13:37%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet4.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet4.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:08	12154/12154	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:53:32%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet5.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet5.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:08	5422/5422	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:54:37%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet5a.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet5a.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:10	14337/14337	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:58:56%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet6.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet6.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:10	4599/4599	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202021%2010:59:04%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet6a.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/09/spreadsheet6a.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:12	88071/88071	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2011:43:25%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/maxresdefault.jpg	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/maxresdefault.jpg	(from https://robnewtec.wordpress.com/freecad/)
13:57:13	25980/25980	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2011:44:36%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/snapshot.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/snapshot.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:14	100509/100509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Aug%202019%2011:59:57%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/maxresdefault2.jpg	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/maxresdefault2.jpg	(from https://robnewtec.wordpress.com/freecad/)
13:57:15	41218/41218	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Oct%202021%2007:36:21%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2021/10/freecadesercizio-1.png?w=1024	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2021/10/freecadesercizio-12dff.png	(from https://robnewtec.wordpress.com/freecad/)
13:57:15	65761/65761	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2012:57:15%20GMT	https://robnewtec.wordpress.com/freecad/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/freecad/GET	(from https://robnewtec.wordpress.com/freecad/)
13:57:16	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:57:16%20GMT	https://robnewtec.wordpress.com/freecad/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/freecad/index9a7b.html	(from https://robnewtec.wordpress.com/freecad/)
13:57:16	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:57:16%20GMT	https://robnewtec.wordpress.com/freecad/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/freecad/index5a58.html	(from https://robnewtec.wordpress.com/freecad/)
13:57:16	1908/1908	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Aug%202019%2010:53:08%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_iscriviti.png?w=90&h=47	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_iscriviti39c9.png	(from https://robnewtec.wordpress.com/tinkercad/)
13:57:17	2147/2147	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Aug%202019%2010:56:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_account_personale.png?w=256&h=52	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_account_personale7da4.png	(from https://robnewtec.wordpress.com/tinkercad/)
13:57:18	5680/5680	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Aug%202019%2010:59:10%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_datipersonali-1.png?w=268&h=204	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_datipersonali-1e77f.png	(from https://robnewtec.wordpress.com/tinkercad/)
